2026-04-08 15:19:31,702 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 padha
2026-04-19 11:30:39,117 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-19 11:30:39,418 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-19 11:30:46,775 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-19 11:30:47,075 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-19 11:30:47,376 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-19 11:32:01,002 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-19 11:32:01,302 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-19 11:32:01,603 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-19 11:32:04,924 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/users
2026-04-19 11:32:05,425 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/users - 200 OK
2026-04-19 11:32:08,446 | Agent: AGENT-FA01 | Status: SUCCESS | File opened: user_data.csv
2026-04-19 11:32:08,747 | Agent: AGENT-FA01 | Status: SUCCESS | File read successfully: user_data.csv
2026-04-19 11:32:09,749 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-19 11:32:10,249 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/secret - BLOCKED
2026-04-19 11:32:13,071 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-19 11:32:13,372 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-19 11:32:13,672 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-19 11:32:13,973 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-19 11:32:16,204 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/agents
2026-04-19 11:32:16,705 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/agents - 200 OK
2026-04-19 11:32:16,705 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/admin - BLOCKED
2026-04-19 11:32:30,515 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-19 11:32:30,815 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-19 11:32:31,116 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-19 11:32:33,719 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-19 11:32:37,850 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/users
2026-04-19 11:32:38,351 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/users - 200 OK
2026-04-19 11:32:40,383 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/secret - BLOCKED
2026-04-19 11:32:44,523 | Agent: AGENT-FA01 | Status: SUCCESS | File opened: user_data.csv
2026-04-19 11:32:44,824 | Agent: AGENT-FA01 | Status: SUCCESS | File read successfully: user_data.csv
2026-04-19 11:32:46,871 | Agent: AGENT-HACK03 | Status: UNAUTHORIZED | Attempted to access file: secret.csv - DENIED
2026-04-19 11:32:57,827 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-19 11:32:58,128 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-19 11:32:58,429 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-19 11:34:02,905 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-19 11:34:03,206 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-19 11:34:03,507 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-19 11:34:06,839 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/users
2026-04-19 11:34:07,340 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/users - 200 OK
2026-04-19 11:34:10,378 | Agent: AGENT-FA01 | Status: SUCCESS | File opened: user_data.csv
2026-04-19 11:34:10,678 | Agent: AGENT-FA01 | Status: SUCCESS | File read successfully: user_data.csv
2026-04-19 11:34:11,680 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-19 11:34:12,180 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/secret - BLOCKED
2026-04-19 11:34:15,009 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-19 11:34:15,309 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-19 11:34:15,610 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-19 11:34:15,911 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-19 11:34:17,938 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/agents
2026-04-19 11:34:18,439 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/agents - 200 OK
2026-04-19 11:34:18,439 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/admin - BLOCKED
2026-04-19 11:34:34,208 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-19 11:34:34,509 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-19 11:34:34,810 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-19 11:34:37,420 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-19 11:34:41,551 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/users
2026-04-19 11:34:42,052 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/users - 200 OK
2026-04-19 11:34:44,410 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/secret - BLOCKED
2026-04-19 11:34:48,534 | Agent: AGENT-FA01 | Status: SUCCESS | File opened: user_data.csv
2026-04-19 11:34:48,835 | Agent: AGENT-FA01 | Status: SUCCESS | File read successfully: user_data.csv
2026-04-19 11:34:50,872 | Agent: AGENT-HACK03 | Status: UNAUTHORIZED | Attempted to access file: secret.csv - DENIED
2026-04-19 11:35:01,607 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-19 11:35:01,908 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-19 11:35:02,209 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-19 11:35:09,541 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-19 11:35:09,842 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-19 11:35:10,143 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-19 11:40:49,790 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-19 11:40:50,091 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-19 11:40:50,392 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-19 11:40:54,013 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/users
2026-04-19 11:40:54,514 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/users - 200 OK
2026-04-19 11:40:57,551 | Agent: AGENT-FA01 | Status: SUCCESS | File opened: user_data.csv
2026-04-19 11:40:57,851 | Agent: AGENT-FA01 | Status: SUCCESS | File read successfully: user_data.csv
2026-04-19 11:40:58,853 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-19 11:40:59,353 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/secret - BLOCKED
2026-04-19 11:41:01,889 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-19 11:41:02,190 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-19 11:41:02,490 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-19 11:41:02,791 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-19 11:41:05,118 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/agents
2026-04-19 11:41:05,619 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/agents - 200 OK
2026-04-19 11:41:05,619 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/admin - BLOCKED
2026-04-19 11:42:50,819 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-19 11:42:51,120 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-19 11:42:51,421 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-19 11:42:54,020 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-19 11:42:58,169 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/users
2026-04-19 11:42:58,670 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/users - 200 OK
2026-04-19 11:43:01,012 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/secret - BLOCKED
2026-04-19 11:43:05,417 | Agent: AGENT-FA01 | Status: SUCCESS | File opened: user_data.csv
2026-04-19 11:43:05,718 | Agent: AGENT-FA01 | Status: SUCCESS | File read successfully: user_data.csv
2026-04-19 11:43:08,011 | Agent: AGENT-HACK03 | Status: UNAUTHORIZED | Attempted to access file: secret.csv - DENIED
2026-04-19 11:43:18,484 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-19 11:43:18,785 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-19 11:43:19,086 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-19 11:43:26,615 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-19 11:43:26,915 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-19 11:43:27,216 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-20 11:43:33,590 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-20 11:43:33,901 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-20 11:43:34,203 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-20 11:43:37,563 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/users
2026-04-20 11:43:38,064 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/users - 200 OK
2026-04-20 11:43:41,117 | Agent: AGENT-FA01 | Status: SUCCESS | File opened: user_data.csv
2026-04-20 11:43:41,418 | Agent: AGENT-FA01 | Status: SUCCESS | File read successfully: user_data.csv
2026-04-20 11:43:42,423 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-20 11:43:42,924 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/secret - BLOCKED
2026-04-20 11:43:45,480 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-20 11:43:45,781 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-20 11:43:46,082 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-20 11:43:46,394 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-20 11:43:48,468 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/agents
2026-04-20 11:43:48,969 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/agents - 200 OK
2026-04-20 11:43:48,969 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/admin - BLOCKED
2026-04-20 11:50:48,817 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-20 11:50:49,118 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-20 11:50:49,419 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-20 11:50:52,773 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/users
2026-04-20 11:50:53,273 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/users - 200 OK
2026-04-20 11:50:56,327 | Agent: AGENT-FA01 | Status: SUCCESS | File opened: user_data.csv
2026-04-20 11:50:56,628 | Agent: AGENT-FA01 | Status: SUCCESS | File read successfully: user_data.csv
2026-04-20 11:50:57,630 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-20 11:50:58,130 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/secret - BLOCKED
2026-04-20 11:51:00,673 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-20 11:51:00,974 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-20 11:51:01,280 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-20 11:51:01,593 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-20 11:51:03,679 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/agents
2026-04-20 11:51:04,180 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/agents - 200 OK
2026-04-20 11:51:04,181 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/admin - BLOCKED
2026-04-20 11:55:10,087 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-20 11:55:10,388 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-20 11:55:10,689 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-20 11:55:14,036 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/users
2026-04-20 11:55:14,536 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/users - 200 OK
2026-04-20 11:55:17,625 | Agent: AGENT-FA01 | Status: SUCCESS | File opened: user_data.csv
2026-04-20 11:55:17,935 | Agent: AGENT-FA01 | Status: SUCCESS | File read successfully: user_data.csv
2026-04-20 11:55:18,937 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-20 11:55:19,437 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/secret - BLOCKED
2026-04-20 11:55:21,988 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-20 11:55:22,289 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-20 11:55:22,590 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-20 11:55:22,891 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-20 11:55:24,937 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/agents
2026-04-20 11:55:25,438 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/agents - 200 OK
2026-04-20 11:55:25,438 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/admin - BLOCKED
2026-04-20 11:56:45,504 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-20 11:56:45,804 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-20 11:56:46,105 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-20 11:56:49,429 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/users
2026-04-20 11:56:49,930 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/users - 200 OK
2026-04-20 11:56:52,959 | Agent: AGENT-FA01 | Status: SUCCESS | File opened: user_data.csv
2026-04-20 11:56:53,259 | Agent: AGENT-FA01 | Status: SUCCESS | File read successfully: user_data.csv
2026-04-20 11:56:54,261 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-20 11:56:54,762 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/secret - BLOCKED
2026-04-20 11:56:57,325 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-20 11:56:57,626 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-20 11:56:57,927 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-20 11:56:58,228 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-20 11:57:00,258 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/agents
2026-04-20 11:57:00,759 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/agents - 200 OK
2026-04-20 11:57:00,759 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/admin - BLOCKED
2026-04-20 12:37:58,354 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-20 12:37:58,656 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-20 12:37:58,957 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-20 12:38:02,293 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/users
2026-04-20 12:38:02,794 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/users - 200 OK
2026-04-20 12:38:05,828 | Agent: AGENT-FA01 | Status: SUCCESS | File opened: user_data.csv
2026-04-20 12:38:06,129 | Agent: AGENT-FA01 | Status: SUCCESS | File read successfully: user_data.csv
2026-04-20 12:38:07,132 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-20 12:38:07,634 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/secret - BLOCKED
2026-04-20 12:39:48,001 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
2026-04-20 12:39:48,302 | Agent: AGENT-DR01 | Status: SUCCESS | User record #2 read successfully
2026-04-20 12:39:48,603 | Agent: AGENT-DR01 | Status: SUCCESS | Fetched 50 records from database successfully
2026-04-20 12:39:52,195 | Agent: AGENT-AC01 | Status: SUCCESS | API call sent to: /api/users
2026-04-20 12:39:52,696 | Agent: AGENT-AC01 | Status: SUCCESS | API response received from: /api/users - 200 OK
2026-04-20 12:39:55,915 | Agent: AGENT-FA01 | Status: SUCCESS | File opened: user_data.csv
2026-04-20 12:39:56,216 | Agent: AGENT-FA01 | Status: SUCCESS | File read successfully: user_data.csv
2026-04-20 12:39:57,218 | Agent: AGENT-HACK01 | Status: UNAUTHORIZED | Attempted to read data - ACCESS DENIED
2026-04-20 12:39:57,719 | Agent: AGENT-HACK02 | Status: UNAUTHORIZED | Attempted API call to /api/secret - BLOCKED
2026-04-20 12:40:00,401 | Agent: AGENT-DR01 | Status: SUCCESS | User record #1 read successfully
